NAME,Density (g/cm3),Pore limiting diameter (A),Largest cavity diameter (A),Volum. Surface area (m2/cm3),Grav. Surface area (m2/g),Helium void fraction (-),Pore volume (cm3/g),Porosity,Mixture,MF Methane,MF Ethane,MF Ethylene,MF Propane,MF Propylene,MF CO2,MF CO,MF N2,Total grav. Uptake (mol/kg),Total volum. uptake (cm3/cm3),Grav. Uptake Methane (mol/kg),Grav. Uptake Ethane (mol/kg),Grav. Uptake Ethylene (mol/kg),Grav. Uptake Propane (mol/kg),Grav. Uptake Propylene (mol/kg),Grav. Uptake CO2 (mol/kg),Grav. Uptake CO (mol/kg),Grav. Uptake N2 (mol/kg),Volum. Uptake Methane (cm3/cm3),Volum. Uptake Ethane (cm3/cm3),Volum. Uptake Ethylene (cm3/cm3),Volum. Uptake Propane (cm3/cm3),Volum. Uptake Propylene (cm3/cm3),Volum. Uptake CO2 (cm3/cm3),Volum. Uptake CO (cm3/cm3),Volum. Uptake N2 (cm3/cm3),Selectivity Methane/Mixture,Selectivity Ethane/Ethylene,Selectivity Propane/Propylene,Adsorbed MF Methane,Adsorbed MF Ethane,Adsorbed MF Ethylene,Adsorbed MF Propane,Adsorbed MF Propylene,Adsorbed MF CO2,Adsorbed MF CO,Adsorbed MF N2,Qst Methane (kJ/mol),Qst Ethane (kJ/mol),Qst Ethylene (kJ/mol),Qst Propane (kJ/mol),Qst Propylene (kJ/mol),Qst CO2 (kJ/mol),Qst CO (kJ/mol),Qst N2 (kJ/mol),MOF Density (g/cm3),Pore Limiting Diameter (A),Largest Cavity Diameter (A),Volum. Surface Area (m2/cm3),Grav. Surface Area (m2/g),Helium Void Fraction (-),Pore Volume (cm3/g),QST Methane (kJ/mol),QST Ethane (kJ/mol),QST Ethylene (kJ/mol),QST Propane (kJ/mol),QST Propylene (kJ/mol),QST CO2 (kJ/mol),QST CO (kJ/mol),QST N2 (kJ/mol),URL
TEPGUS,1.293,3.51,4.68,700.537319,541.719743,0.297227,0.2298,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,2.9629,85.8794,0.238074594,1.38029251,0.19335624,0.367738431,0.703480898,0.078873292,0.001019458,4.13E-05,6.900627144,40.00798153,5.604459062,10.65895254,20.39049735,2.286153973,0.02954914,0.001195837,0.015418795,2.974415928,1.568223524,8,46.5,6.5,12.4,23.7,2.6,0,0,25.47770191,39.51936122,35.74107694,51.39177816,48.8592248,33.02656281,21.29756383,20.27829235,[1.2-1.3),[3.4-3.6),[4.5-4.75),[625-750),[500-750),[0.25-0.3),[0.2-0.25),[24-30),[38-40),[34-36),[50-55),[46-50),[32-34),[21-22),[20-22),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TEPGUS
TEQPAI,1.191,3.25,5.32,1166.026426,979.241236,0.494247,0.4149,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,4.4027,117.5038,1.334307277,1.545295951,0.335954326,0.231192372,0.446801806,0.500020286,0.00880212,0.000278417,35.61176116,41.24290654,8.966394332,6.170368466,11.92483882,13.34520415,0.234922637,0.00743076,0.076740382,1.916550149,1.552314935,30.3,35,7.6,5.2,10.1,11.3,0.1,0,21.02852551,32.00634255,29.11712771,42.18308735,39.69363634,29.79576589,17.85429575,16.85397734,[1.1-1.2),[3.2-3.4),[5.25-5.5),[1000-1200),[750-1000),[0.45-0.5),[0.4-0.5),[21-22),[32-34),[28-30),[42-46),[38-40),[28-30),[17-18),[16-17),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TEQPAI
TEQTAM,1.264,5.3,6.62,1049.54269,830.630233,0.367503,0.2907,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,3.1343,88.767,0.944376538,1.19300235,0.247686425,0.195925245,0.364396124,0.182315485,0.006408552,0.000187575,26.74585346,33.78722866,7.01477066,5.548833194,10.3201265,5.163388816,0.181497734,0.005312338,0.076100748,2.006909794,1.613013133,30.1,38,7.9,6.2,11.6,5.8,0.2,0,18.78804252,28.5062217,25.92006573,37.25388884,35.18617625,23.80836391,15.76629973,14.62120735,[1.2-1.3),[5.0-6.0),[6.5-7.0),[1000-1200),[750-1000),[0.35-0.4),[0.25-0.3),[18-19),[28-29),[24-26),[36-38),[34-36),[20-24),[14-16),[14-15),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TEQTAM
TEQVAO,1.198,3.24,4.32,546.903002,456.514609,0.273394,0.2282,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,3.374,90.5974,0.416950507,0.305875416,0.074204443,0.030962193,0.082708553,2.459517761,0.0035731,0.000179373,11.1959005,8.213326691,1.992527998,0.831392768,2.220879263,66.04264943,0.095944407,0.004816505,0.024882984,1.717526407,1.123058936,12.3,9,2.1,0.9,2.4,72.8,0.1,0,21.83923308,33.45226884,30.39733733,43.66370327,41.69870163,40.97878731,19.78053876,26.57901523,[1.1-1.2),[3.2-3.4),[4.25-4.5),[500-625),[250-500),[0.25-0.3),[0.2-0.25),[21-22),[32-34),[30-32),[42-46),[40-42),[40-45),[19-20),[26-30),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TEQVAO
TERFIH,1.203,5.91,8.7,2025.112928,1682.838573,0.620644,0.5159,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,3.9415,106.3123,1.675540505,1.205206456,0.283326931,0.14080678,0.288906897,0.331078132,0.016035156,0.000564984,45.19398286,32.50776675,7.642114558,3.797950096,7.79262173,8.930097111,0.4325127,0.015239198,0.130491333,1.772402482,1.462133115,42.5,30.5,7.1,3.5,7.3,8.3,0.4,0,15.40979956,23.67692593,21.60639576,30.88372278,29.4438857,21.82016438,13.1583607,12.13297924,[1.2-1.3),[5.0-6.0),[8.0-10.0),[2000-2200),[1500-1750),[0.6-0.7),[0.5-0.6),[14-16),[20-24),[20-24),[30-36),[25-30),[20-24),[10-14),[12-14),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TERFIH
TERFUT,0.9,6.12,8.66,2025.527187,2249.611709,0.63245,0.7027,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,5.3975,108.9282,2.278482111,1.666996614,0.391376456,0.196763132,0.404895076,0.436892586,0.021302263,0.000771837,45.98275986,33.64217986,7.898490617,3.970938294,8.171314112,8.81706587,0.429907637,0.015576678,0.128914826,1.774715654,1.457882382,42.2,30.8,7.2,3.6,7.5,8,0.3,0,15.60481774,23.90441503,21.85367877,31.20454294,29.78056932,22.40501854,13.33131287,12.23663048,[0.8-1.0),[6.0-7.0),[8.0-10.0),[2000-2200),[2000-2250),[0.6-0.7),[0.7-0.8),[14-16),[20-24),[20-24),[30-36),[25-30),[20-24),[10-14),[12-14),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TERFUT
TESHAB,1.815,3.15,4.76,663.443291,365.607911,0.292941,0.1614,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,2.1098,85.8134,0.271427912,1.058502203,0.161898558,0.204734122,0.376273541,0.035767981,0.001185078,4.26E-05,11.03981068,43.05255057,6.584913903,8.327168436,15.3042059,1.454794165,0.048200793,0.001732273,0.026054687,2.724190932,1.632329405,12.8,50.1,7.6,9.7,17.8,1.6,0,0,22.75136966,35.31285643,31.91437958,46.07576195,43.61834741,28.21066042,18.80007616,17.82975644,[1.8-2.0),[3.0-3.2),[4.75-5.0),[625-750),[250-500),[0.25-0.3),[0.15-0.2),[22-24),[34-36),[30-32),[46-50),[42-44),[28-30),[18-19),[17-18),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TESHAB
TETZID,1.346,3.07,4.65,583.610922,433.466408,0.288461,0.2143,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,2.4396,73.6218,0.385001065,0.675426674,0.122505646,0.14307715,0.252551481,0.857790714,0.003130802,0.000122996,11.61846604,20.38285757,3.696944803,4.317746519,7.621435553,25.88619404,0.094480574,0.003711737,0.03306784,2.297263762,1.699580017,15.7,27.6,5,5.8,10.3,35.1,0.1,0,21.22807259,32.60988768,29.5402945,42.56540438,40.23091843,38.74349515,18.96752783,18.07787141,[1.3-1.4),[3.0-3.2),[4.5-4.75),[500-625),[250-500),[0.25-0.3),[0.2-0.25),[21-22),[32-34),[28-30),[42-46),[40-42),[36-40),[18-19),[18-19),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TETZID
TEWFUY01,1.203,3.03,4.75,555.008141,461.231739,0.316542,0.2631,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,2.6733,72.1014,0.808717719,0.819826856,0.162784922,0.205634094,0.362608621,0.307851133,0.005691592,0.000164728,21.81202688,22.11165281,4.39049253,5.546182911,9.779962533,8.30309147,0.153508641,0.004442892,0.076540708,2.098440803,1.70128962,30.2,30.6,6,7.6,13.5,11.5,0.2,0,23.35207165,36.30202564,32.67011545,48.94183687,45.93063657,30.01933269,19.48438072,18.25688694,[1.2-1.3),[3.0-3.2),[4.75-5.0),[500-625),[250-500),[0.3-0.35),[0.25-0.3),[22-24),[36-38),[32-34),[46-50),[44-46),[30-32),[19-20),[18-19),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TEWFUY01
TEWFUY,1.203,3.12,4.71,560.54598,466.131624,0.321221,0.267,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,2.8785,77.5881,0.79128154,0.983477347,0.191523918,0.189723893,0.379384391,0.337789147,0.005213882,0.000153746,21.3281215,26.50854758,5.162316044,5.113798365,10.22588798,9.104734025,0.140534431,0.00414405,0.066899905,2.139587747,1.50025065,27.4,34.1,6.6,6.5,13.1,11.7,0.1,0,23.43923076,36.36780355,32.73608192,48.89312345,45.9042005,30.74796174,19.53024583,18.370755,[1.2-1.3),[3.0-3.2),[4.5-4.75),[500-625),[250-500),[0.3-0.35),[0.25-0.3),[22-24),[36-38),[32-34),[46-50),[44-46),[30-32),[19-20),[18-19),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TEWFUY
TEYLIU,1.963,3.26,4.02,291.001984,148.274604,0.127214,0.0648,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,2.1827,96.0137,0.000193982,0,0,0,0,2.182433143,2.62E-05,1.49E-06,0.008533149,0,0,0,0,96.00393237,0.001154313,6.58E-05,1.57E-05,0,0,0,0,0,0,0,99.9,0,0,19.14308667,28.83190648,26.35324322,37.22970113,35.96539974,108.1230033,27.78117802,46.89277058,[1.8-2.0),[3.2-3.4),[4.0-4.25),[0-500),[0-250),[0-0.2),[0-0.1),[19-20),[28-29),[26-27),[36-38),[34-36),[70-112],[26-30),[30-47],https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TEYLIU
TIFBOA,1.375,3.57,4.52,709.957505,516.485774,0.242178,0.1761,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,4.0095,123.5336,0.058494603,0.027935417,0.008459144,0.000264823,0.00124357,3.912525822,0.000566333,2.78E-05,1.802223645,0.860692559,0.260626947,0.008159209,0.0383145,120.5452508,0.017448753,0.000857496,0.002612634,1.37599701,0.638860728,1.4,0.6,0.2,0,0,97.5,0,0,17.80012176,26.98080684,24.55582314,34.76700085,33.37044057,51.24441654,16.63588803,18.96743029,[1.3-1.4),[3.4-3.6),[4.5-4.75),[625-750),[500-750),[0.2-0.25),[0.15-0.2),[17-18),[26-27),[24-26),[30-36),[30-34),[50-60),[16-17),[18-19),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TIFBOA
TIGDOD,0.941,4.09,5.61,1517.524044,1612.412639,0.485728,0.5161,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,5.6803,119.8262,1.364804142,2.178163778,0.418359179,0.484458607,0.821840154,0.403794898,0.008608391,0.000297795,28.79046085,45.94823319,8.825261581,10.21962501,17.33666836,8.518028961,0.181593495,0.006281956,0.055809644,2.169351807,1.768440994,24,38.3,7.3,8.5,14.4,7.1,0.1,0,19.44371005,29.89282771,26.97686157,39.91132475,37.52973297,26.41062843,16.30711007,15.57172315,[0.8-1.0),[4.0-4.25),[5.5-5.75),[1400-1600),[1500-1750),[0.45-0.5),[0.5-0.6),[19-20),[29-30),[26-27),[39-40),[36-38),[26-28),[16-17),[15-16),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TIGDOD
TIKMUW,1.567,3.44,4.87,760.258933,485.278917,0.300671,0.1918,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,5.7957,203.5131,0.027314106,0.000212655,0.000390701,3.85E-07,1.54E-06,5.766966531,0.000759868,2.00E-05,0.959126741,0.007467332,0.013719365,1.35E-05,5.40E-05,202.5053201,0.026682544,0.000702172,0.000835618,0.226788071,0.749902483,0.4,0,0,0,0,99.5,0,0,26.31597031,41.36229283,37.83889913,52.05816145,52.04577242,102.1477324,29.41244805,36.97384265,[1.5-1.6),[3.4-3.6),[4.75-5.0),[750-875),[250-500),[0.3-0.35),[0.15-0.2),[24-30),[40-65],[36-40),[50-55),[50-60),[70-112],[26-30),[30-47],https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TIKMUW
TIRLIQ,1.345,3.54,4.86,639.546803,475.466338,0.268591,0.1996,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,2.3202,69.9503,0.484069603,0.77072163,0.155783246,0.101050647,0.210799028,0.594528034,0.003102468,0.000106532,14.59416548,23.23640845,4.696693317,3.04656572,6.355358576,17.92436554,0.093535986,0.003211823,0.046524938,2.061415596,1.43810881,20.8,33.2,6.7,4.3,9,25.6,0.1,0,22.34849618,33.03569718,30.58621457,41.72422604,40.19460004,38.98613399,19.48388623,18.60724954,[1.3-1.4),[3.4-3.6),[4.75-5.0),[625-750),[250-500),[0.25-0.3),[0.15-0.2),[22-24),[32-34),[30-32),[41-42),[40-42),[36-40),[19-20),[18-19),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TIRLIQ
TIRRIW,1.071,4.38,5.4,1322.695018,1235.067967,0.44878,0.419,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,4.559,109.4353,1.079707031,1.84404037,0.352640622,0.344185668,0.663626671,0.267520717,0.007077531,0.000201097,25.9175346,44.26476695,8.464866176,8.26191153,15.92984645,6.421628508,0.169890681,0.004827168,0.054763009,2.178847547,1.55593054,23.6,40.4,7.7,7.5,14.5,5.8,0.1,0,20.87168772,32.59289541,29.55816868,42.4817833,40.52127488,28.27323942,17.52021135,16.34823323,[1.0-1.1),[4.25-4.5),[5.25-5.5),[1200-1400),[1000-1250),[0.4-0.45),[0.4-0.5),[20-21),[32-34),[28-30),[42-46),[40-42),[28-30),[17-18),[16-17),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TIRRIW
TISGUY,1.254,3.44,5.87,544.045246,433.994362,0.196772,0.1569,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,3.0113,84.6094,0.104664996,0.021308666,0.007055431,0.00149629,0.003570867,2.871955089,0.001160422,5.06E-05,2.940839278,0.598723202,0.198240953,0.042042218,0.100332936,80.69515755,0.032605115,0.001420971,0.00635461,1.258407991,1.257081312,3.4,0.7,0.2,0,0.1,95.3,0,0,15.73709584,23.61393565,21.35915521,31.71906987,29.58680098,38.72265267,14.46601428,15.15759068,[1.2-1.3),[3.4-3.6),[5.75-6.0),[500-625),[250-500),[0-0.2),[0.15-0.2),[14-16),[20-24),[20-24),[30-36),[25-30),[36-40),[14-16),[15-16),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TISGUY
TOHYUL,1.34,6.09,7.04,1398.856457,1044.046635,0.476915,0.3559,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,3.8038,114.2339,1.092707811,1.202381837,0.247177556,0.191151822,0.350349936,0.711910829,0.007850791,0.000313811,32.81528643,36.10892498,7.423029483,5.740511528,10.52141604,21.37951018,0.235768368,0.009424121,0.071125443,2.026852439,1.636807681,28.7,31.6,6.4,5,9.2,18.7,0.2,0,16.72034868,25.45607615,23.11292204,33.07133188,31.45688622,27.44346921,13.96814088,13.64575698,[1.3-1.4),[6.0-7.0),[7.0-8.0),[1200-1400),[1000-1250),[0.45-0.5),[0.35-0.4),[16-17),[24-26),[20-24),[30-36),[30-34),[26-28),[10-14),[12-14),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TOHYUL
TOHZAS,1.212,3.58,5.22,1762.97941,1454.847299,0.472424,0.3897,2D,1,85,6,2.5,0.1,0.3,4,2,0.1,6.3327,172.0033,0.882221517,1.925191139,0.349363642,0.193954612,0.421472975,2.555387233,0.004884773,0.000211247,23.96218249,52.29047413,9.489130778,5.268037255,11.44770577,69.40734731,0.132676231,0.00573771,0.028563826,2.296068845,1.38054839,13.9,30.4,5.5,3,6.6,40.3,0,0,19.47623946,30.12625539,27.33110299,38.53301791,36.45758617,39.819986,16.29105828,16.08003805,[1.2-1.3),[3.4-3.6),[5.0-5.25),[1600-1800),[1250-1500),[0.45-0.5),[0.35-0.4),[19-20),[30-32),[27-28),[38-39),[36-38),[36-40),[16-17),[16-17),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TOHZAS
TOKDON,1.193,4.19,5.43,2068.616557,1734.686455,0.573698,0.4808,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,6.4906,173.4849,1.181341076,1.555133815,0.309544092,0.285446029,0.540364667,2.610469082,0.007974048,0.000310244,31.57571632,41.56671189,8.273712502,7.629602504,14.44324741,69.77445619,0.213135958,0.008292417,0.03926586,2.093312197,1.58474108,18.2,23.9,4.7,4.3,8.3,40.2,0.1,0,18.34335458,27.99022101,25.35621426,37.00578579,34.95627806,35.47841384,15.76332773,15.74120805,[1.1-1.2),[4.0-4.25),[5.25-5.5),[2000-2200),[1500-1750),[0.55-0.6),[0.4-0.5),[18-19),[27-28),[24-26),[36-38),[34-36),[34-36),[14-16),[15-16),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TOKDON
TOLGOR,1.178,3.83,5.41,1160.301257,984.681438,0.391992,0.3327,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,3.8112,100.6602,0.932079835,1.23996137,0.254726136,0.18967602,0.398242048,0.790483282,0.005833051,0.00021584,24.61767431,32.74930325,6.727712395,5.009637931,10.51819026,20.87788971,0.154059921,0.005700661,0.057129839,2.028258971,1.428849776,24.4,32.5,6.6,4.9,10.4,20.7,0.1,0,20.63370349,31.88296542,28.95194609,41.83112257,40.18639554,32.37190134,17.39989172,16.63248791,[1.1-1.2),[3.8-4.0),[5.25-5.5),[1000-1200),[750-1000),[0.35-0.4),[0.3-0.35),[20-21),[30-32),[28-30),[41-42),[40-42),[32-34),[17-18),[16-17),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TOLGOR
TONBII,1.605,4.09,4.3,486.867361,303.256005,0.143077,0.0891,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,1.6432,59.13,0.249718487,0.766659016,0.140226976,0.155419309,0.275655939,0.054534523,0.00094712,2.88E-05,8.986091657,27.58813838,5.046051936,5.592746329,9.91944795,1.962418656,0.034082022,0.001036528,0.031624588,2.278029993,1.691448867,15.1,46.6,8.5,9.4,16.7,3.3,0,0,26.70058813,41.72145005,37.49511567,55.93066806,52.93856281,32.6538056,21.89729941,20.79400545,[1.6-1.8),[4.0-4.25),[4.25-4.5),[0-500),[250-500),[0-0.2),[0-0.1),[24-30),[40-65],[36-40),[55-60),[50-60),[32-34),[21-22),[20-22),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TONBII
TONBOO,1.337,3.36,4.24,457.049106,341.85546,0.219602,0.1642,2D,1,85,6,2.5,0.1,0.3,4,2,0.1,2.2194,66.5094,0.404537429,0.961924971,0.172136575,0.154523518,0.353767183,0.170556629,0.001929043,6.57E-05,12.12266071,28.82573826,5.158368908,4.630563311,10.60124286,5.111023095,0.057807105,0.001967785,0.039334849,2.328395756,1.310383142,18.2,43.3,7.7,6.9,15.9,7.6,0,0,24.53395125,37.86318883,34.38722409,49.95030123,47.50157453,34.41593864,20.52112033,19.70062773,[1.3-1.4),[3.2-3.4),[4.0-4.25),[0-500),[250-500),[0.2-0.25),[0.15-0.2),[24-30),[36-38),[34-36),[46-50),[46-50),[34-36),[20-21),[19-20),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TONBOO
TONQOD,0.732,4.77,7.96,2134.547025,2916.42432,0.640114,0.8744,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,7.8551,128.8617,2.656153852,2.845014351,0.59823578,0.417908999,0.786591041,0.527366278,0.022998359,0.000801936,43.57397106,46.67221099,9.814005518,6.855760487,12.90395706,8.651397547,0.377286055,0.013155691,0.09015975,1.981530838,1.593873984,33.8,36.2,7.6,5.3,10,6.7,0.2,0,15.72331913,24.37300769,22.01434407,32.54478149,30.62110479,20.49339593,13.26422728,12.45021341,[0.6-0.8),[4.75-5.0),[7.0-8.0),[2000-2200),[2500-3000),[0.6-0.7),[0.8-1.0),[14-16),[24-26),[20-24),[30-36),[30-34),[20-24),[10-14),[12-14),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TONQOD
TOZHAR,1.346,3.48,4.2,1326.302221,978.844536,0.407384,0.3026,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,1.7048,51.7736,1.082024919,0.275031465,0.094056972,0.005908194,0.027595215,0.208967753,0.010742438,0.000423773,32.86131483,8.352761014,2.856529184,0.17943303,0.838072243,6.346392781,0.32624999,0.012870064,0.30662865,1.21837267,0.642306311,63.4,16.1,5.5,0.3,1.6,12.2,0.6,0,15.85781167,23.28473649,21.41940312,29.61437489,28.87793114,21.83638268,13.47325984,12.79245905,[1.3-1.4),[3.4-3.6),[4.0-4.25),[1200-1400),[750-1000),[0.4-0.45),[0.3-0.35),[14-16),[20-24),[20-24),[25-30),[25-30),[20-24),[10-14),[12-14),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TOZHAR
TUDJOS,0.912,3.45,10.82,1248.433068,1369.424344,0.476486,0.5224,3D,1,85,6,2.5,0.1,0.3,4,2,0.1,2.4077,49.1988,1.287049957,0.610726558,0.152561043,0.061785801,0.122268609,0.159584029,0.013259233,0.000498406,26.29913849,12.47937754,3.117380153,1.262509924,2.498394917,3.260885448,0.27093463,0.010184247,0.202667771,1.667984137,1.515985223,53.4,25.3,6.3,2.5,5,6.6,0.5,0,13.42487112,19.41181516,17.81086425,25.18493868,23.97540877,18.63301699,11.46047423,10.58862539,[0.8-1.0),[3.4-3.6),[10.0-18.0],[1200-1400),[1250-1500),[0.45-0.5),[0.5-0.6),[12-14),[10-20),[15-20),[25-30),[20-25),[10-20),[10-14),[10-12),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TUDJOS
TUTHOG,1.036,5.8,7.52,1409.699363,1361.313608,0.498503,0.4811,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,5.4698,126.9584,1.408701574,1.707486786,0.346206989,0.340033889,0.602298592,1.054187617,0.010538647,0.000381414,32.6968726,39.63187018,8.035687622,7.89240599,13.979739,24.46837487,0.244608802,0.008852868,0.06121305,2.05499268,1.693680974,25.7,31.2,6.3,6.2,11,19.2,0.1,0,18.47375645,28.20459139,25.55228407,36.90247315,34.81181467,26.88909332,15.6874229,14.7665103,[1.0-1.1),[5.0-6.0),[7.0-8.0),[1400-1600),[1250-1500),[0.45-0.5),[0.4-0.5),[18-19),[28-29),[24-26),[36-38),[34-36),[26-28),[14-16),[14-15),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TUTHOG
TUTJAU,1.057,4.93,6.4,1401.799422,1325.697284,0.511145,0.4835,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,4.7534,112.6598,1.063985176,1.645905864,0.308314475,0.414577888,0.674259635,0.638535802,0.007598231,0.000268473,25.21714902,39.00905238,7.307256,9.825768841,15.98039716,15.1337188,0.180083081,0.006362997,0.050891478,2.22433316,1.844591609,22.3,34.6,6.4,8.7,14.1,13.4,0.1,0,19.19997282,29.34755683,26.61468692,38.59418823,36.34871906,26.95347482,16.06531758,15.13681112,[1.0-1.1),[4.75-5.0),[6.0-6.5),[1400-1600),[1250-1500),[0.5-0.55),[0.4-0.5),[19-20),[29-30),[26-27),[38-39),[36-38),[26-28),[16-17),[15-16),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=TUTJAU
UBACOR,1.349,3.1,5.06,790.93971,586.510831,0.313486,0.2323,3D,1,85,6,2.5,0.1,0.3,4,2,0.1,2.8858,87.2272,0.426389033,0.988823023,0.162703573,0.202915213,0.368791095,0.73343551,0.002649452,8.92E-05,12.8882,29.88854756,4.917941185,6.133393793,11.14722245,22.16910572,0.080083365,0.002695632,0.030594823,2.532271333,1.650651673,14.7,34.2,5.6,7,12.7,25.4,0,0,22.51114951,35.31594516,31.88928878,45.08872557,42.82674607,41.5912195,19.04357042,17.98356687,[1.3-1.4),[3.0-3.2),[5.0-5.25),[750-875),[500-750),[0.3-0.35),[0.2-0.25),[22-24),[34-36),[30-32),[42-46),[42-44),[40-45),[19-20),[17-18),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=UBACOR
UBACUX,1.195,3.08,6.57,1044.700371,874.141326,0.390432,0.3267,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,3.2672,87.5206,1.054485926,0.856296938,0.18905371,0.138094016,0.259777671,0.76115213,0.008120626,0.00026073,28.24683426,22.93788575,5.064239059,3.699166284,6.95874326,20.38921292,0.217529672,0.006984239,0.084096831,1.88724353,1.594756185,32.2,26.2,5.7,4.2,7.9,23.2,0.2,0,18.10874752,27.10425037,24.81664858,34.85659286,33.25171679,39.73012394,15.4866985,14.33353511,[1.1-1.2),[3.0-3.2),[6.5-7.0),[1000-1200),[750-1000),[0.35-0.4),[0.3-0.35),[18-19),[27-28),[24-26),[30-36),[30-34),[36-40),[14-16),[14-15),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=UBACUX
UBIPAY,1.212,3.08,3.72,687.986769,567.565223,0.245039,0.2021,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,4.2082,114.3338,1.273175018,0.667271759,0.176975575,0.039635566,0.133635154,1.909235294,0.00792056,0.000304355,34.59165296,18.12950521,4.808355156,1.076882371,3.630813372,51.87315474,0.21519844,0.008269205,0.076551826,1.571007186,0.889786055,30.2,15.8,4.2,0.9,3.1,45.3,0.1,0,20.9517812,31.6408668,28.88911458,41.31923102,39.56520254,35.89190808,18.01016316,17.48351735,[1.2-1.3),[3.0-3.2),[3.4-4.0),[625-750),[500-750),[0.2-0.25),[0.2-0.25),[20-21),[30-32),[28-30),[41-42),[38-40),[34-36),[18-19),[17-18),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=UBIPAY
UBOGAV,2.289,3.07,5.02,729.308956,318.624891,0.316271,0.1381,1D,1,85,6,2.5,0.1,0.3,4,2,0.1,3.4568,177.3472,0.095635212,0.102947218,0.02095959,0.013981768,0.035008534,3.187521492,0.000713151,2.78E-05,4.906463479,5.281598201,1.075309617,0.717319833,1.796075844,163.532421,0.036587472,0.001427294,0.005021125,2.046541651,1.198145117,2.7,2.9,0.6,0.4,1,92.2,0,0,23.31514342,36.68691351,32.97655669,48.80208398,45.89204608,56.6622967,20.98923157,23.72026154,[2.0-4.0],[3.0-3.2),[5.0-5.25),[625-750),[250-500),[0.3-0.35),[0.1-0.15),[22-24),[36-38),[32-34),[46-50),[44-46),[50-60),[20-21),[22-26),https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=UBOGAV
